ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE
2159		s i n a	824	COMPARATIVE	Inga	sina		s i n a				tandioy1978
2160		p u r a	1256	EXCLUSIVE	Inga	pura		p u r a				tandioy1978
2161		r a	11	UNINTERRUPTED ACTION	Inga	ra		r a				tandioy1978
2162		w a	3	1 OBJECT	Imbabura	wa		w a				cole1985
2165		m a n	853	CONDITIONAL	Imbabura	man		m a n				cole1985
2166		n tʃ i	58	1PL VERBAL	Imbabura	nchi		n tʃ i				cole1985
2167		n tʃ i + m a n	58 4	1PL VERBAL CONDITIONAL	Imbabura	nchi-man		n tʃ i + m a n				cole1985
2168		ʃ u n	111	1PL VERBAL FUTURE	Imbabura	shun		ʃ u n				cole1985
2169		k a + n i	234 235	1S VERBAL	Imbabura	ni		k a + n i				cole1985
2170		ʃ a	280	1S VERBAL FUTURE	Imbabura	sha		ʃ a				cole1985
2171		n g i + m a n	326 40	2S CONDITIONAL	Imbabura	ngui-man		n g i + m a n				cole1985
2172		w a + n g i	3 370	2S SUBJECT 1S OBJECT	Imbabura	wa-ngui		w a + n g i				cole1985
2173		n g i	370	2S VERBAL	Imbabura	ngui		n g i				cole1985
2174		n g a	446	3S FUTURE	Imbabura	nga		n g a				cole1985
2175		n	546	3S VERBAL	Imbabura	n		n				cole1985
2176		m a n t a	571	ABLATIVE	Imbabura	manta		m a n t a				cole1985
2177		t a	614	ACCUSATIVE	Imbabura	ta		t a				cole1985
2178		p a ʃ	639	ADDITIVE	Imbabura	pash		p a ʃ				cole1985
2179		q	674	AGENTIVE	Imbabura	j		q				cole1985
2180		p a q	720	BENEFACTIVE	Imbabura	paj		p a q				cole1985
2181		t a q	754	INTERROGATION	Imbabura	taq		t a q				cole1985
2182		tʃ i	766	CAUSATIVE	Imbabura	chi		tʃ i				cole1985
2183		m u	800	CISLOCATIVE	Imbabura	mu		m u				cole1985
2184		ʃ n a	824	COMPARATIVE	Imbabura	shna		ʃ n a				cole1985
2185		r i j a	8	UNINTERRUPTED ACTION	Imbabura	riya		r i j a				cole1985
2186		m a n	911	DATIVE/ILATIVE	Imbabura	man		m a n	man			cole1985
2187		r k u	28	DESPECTIVE	Imbabura	rku		r k u				cole1985
2188		n a j a	939	DESIDERATIVE	Imbabura	naya		n a j a				cole1985
2189		g u	38	DIMINUTIVE	Imbabura	gu		g u				cole1985
2190		ŋ a	1019	DISCONTINUATIVE	Imbabura	ña		ŋ a				cole1985
2191		k ai	1927	PROXIMAL DEMONSTRATIVE	Imbabura	kay		k ai				cole1985
2192		ʃ k a	1062	PROGRESSIVE	Imbabura	shka		ʃ k a				cole1985
2193		j u	17	PROGRESSIVE	Imbabura	yu		j u				cole1985
2194		r i	1095	EMPHATIC	Imbabura	ri		r i			also vowel shift of preceding element to /a/	cole1985
2195		tʃ a	18	EVIDENTIAL CONJECTURAL	Imbabura	chá		tʃ a				cole1985
2196		m i	1157	EVIDENTIAL DIRECT	Imbabura	mi		m i				cole1985
2197		ʃ i	1198	EVIDENTIAL REPORTATIVE	Imbabura	shi		ʃ i				cole1985
2198		r a q	877	CONTINUATIVE	Imbabura	raj		r a q				cole1985
2199		p a j a	7	REPETITIVE	Imbabura	paya		p a j a				cole1985
2200		g r i	1397	INCEPTIVE	Imbabura	gri		g r i				cole1985
2201		j a	1419	INCHOATIVE	Imbabura	ya		j a				cole1985
2202		i	1362	INFINITIVE	Imbabura	y		i				cole1985
2203		w a n	1507	INSTRUMENTAL-COMITATIVE	Imbabura	wan		w a n				cole1985
2204		n a x u	1976	JOINT ACTION	Imbabura	naju		n a x u			Cole discusses that it should be rather interpreted as JOINT ACTION instead of reciprocal, which is a semantically stable interpretation (p. 92)	cole1985
2205		k a m a n	1578	LIMITATIVE	Imbabura	kaman		k a m a n				cole1985
2206		p i	1603	LOCATIVE	Imbabura	pi		p i				cole1985
2207		r i	1397	MIDDLE VOICE	Imbabura	ri		r i				cole1985
2208		s a p a	1656	MULTIPLE POSSESSIVE	Imbabura	sapa		s a p a				cole1985
2209		tʃ u	1682	NEGATION	Imbabura	chu		tʃ u				cole1985
2210		n a	1711	NOMINALIZER NA	Imbabura	na		n a				cole1985
2211		r k a	1770	PAST TENSE	Imbabura	rka		r k a				cole1985
2212		ʃ k a	1800	PERFECT	Imbabura	shka		ʃ k a				cole1985
2213		ʃ k a	1800	PERFECTIVIZER	Imbabura	shka		ʃ k a				cole1985
2214		k u n a	1855	PLURAL	Imbabura	kuna		k u n a				cole1985
2215		j u q	1887	POSSESSIVE	Imbabura	yuj		j u q				cole1985
2216		i ʎ a q	49	PRIVATIVE	Imbabura	illaj		i ʎ a q				cole1985
2217		tʃ ai	1036	DISTAL DEMONSTRATIVE	Imbabura	chay		tʃ ai				cole1985
2219		r i	33	RECIPROCAL	Imbabura	ri		r i			also reflexive	cole1985
2220		ʎ a	2039	RESTRICTIVE	Imbabura	lla		ʎ a				cole1985
2221		t u k u	2082	SIMULATIVE	Imbabura	tuku		t u k u				cole1985
2222		ʃ p a	2113	SUBORDINATOR IDSUB	Imbabura	shpa		ʃ p a				cole1985
2223		q p i	26	SUBORDINATOR DIFFSUB	Imbabura	jpi		q p i				cole1985
2224		x a	2178	TOPIC	Imbabura	qa		x a				cole1985
2225		p a	2201	VERBAL BENEFACTIVE	Imbabura	pa		p a				cole1985
2228		p i s	639	ADDITIVE	HuarazHuailas	pis		p i s				parker1976
2229		ʃ i	1198	EVIDENTIAL REPORTATIVE	HuarazHuailas	shi		ʃ i				parker1976
2230		m i	1157	EVIDENTIAL DIRECT	HuarazHuailas	mI		m i				parker1976
2231		tʃ aː	18	EVIDENTIAL CONJECTURAL	HuarazHuailas	chaa		tʃ aː				parker1976
2232		n a	1976	RECIPROCAL	HuarazHuailas	na		n a				parker1976
2233		k a m a	1578	LIMITATIVE	HuarazHuailas	kama		k a m a				parker1976
2234		i	1362	IMPERATIVE	HuarazHuailas	y		i				parker1976
2236		ts u	1682	NEGATION	HuarazHuailas	tsu		ts u				parker1976
2237		q a	2178	TOPIC	HuarazHuailas	qa		q a				parker1976
2238		ɾ i	1397	INCEPTIVE	HuarazHuailas	ri		ɾ i				parker1976
2239		j k i	348	2S POSSESSOR	HuarazHuailas	yki		j k i				parker1976
2241		ɾ i	6	DIMINUTIVE	HuarazHuailas	ri		ɾ i				parker1976
2242		p aː	2008	REPETITIVE	HuarazHuailas	paa		p aː				parker1976
2243		ʃ q a	2021	REPORTATIVE PAST TENSE	HuarazHuailas	shqa		ʃ q a			past perfect also	parker1976
2247		t a q	754	INTERROGATION	HuarazHuailas	tan		t a q				parker1976
2249		ʃ u	337	2S OBJECT	HuarazHuailas	shu		ʃ u				parker1976
2251		ts ai	1036	DISTAL DEMONSTRATIVE	HuarazHuailas	tsay		ts ai				parker1976
2253		s p a	2113	SUBORDINATOR IDSUB	Cuzco	spa		s p a				cusihuaman1976
2254		r q a	1770	PAST TENSE	Cuzco	rqa		r q a			alternating with ra	cusihuaman1976
2256		k u n a	1855	PLURAL	Cuzco	kuna		k u n a				cusihuaman1976
2257		q t i	2144	SUBORDINATOR DIFFSUB	Cuzco	qti		q t i				cusihuaman1976
2259		s a + j k i	210 24	1S SUBJECT 2S OBJECT FUTURE	Cuzco	say-ki		s a + j k i				cusihuaman1976
2260		n a	1711	NOMINALIZER NA	Cuzco	na		n a				cusihuaman1976
2261		n tʃ i s	58	1PL POSSESSOR	Cuzco	nchis		n tʃ i s				cusihuaman1976
2262		n tʃ i s	58	1PL VERBAL	Cuzco	nchis		n tʃ i s				cusihuaman1976
2264		m a n	853	CONDITIONAL	Cuzco	man		m a n				cusihuaman1976
2265		q a	446	3S FUTURE	Cuzco	qa		q a				cusihuaman1976
2266		n	466	3S POSSESSOR	Cuzco	n		n				cusihuaman1976
2267		j k i	348	2S POSSESSOR	Cuzco	yki		j k i				cusihuaman1976
2269		s t i	2097	SUBORDINATOR ADVERBIAL	Cuzco	sti		s t i				cusihuaman1976
2272		s u	337	2S OBJECT	Cuzco	ki		s u				cusihuaman1976
2273		k ai	1927	PROXIMAL DEMONSTRATIVE	Cuzco	kay		k ai				cusihuaman1976
2274		tʃ ai	1036	DISTAL DEMONSTRATIVE	Cuzco	chay		tʃ ai				cusihuaman1976
2277		h i n a	824	COMPARATIVE	Apurimac	hina		h i n a	hina			camacho2006
2281		i	1362	IMPERATIVE	Apurimac	y		i	chun, chunku, y, ychis			camacho2006
2283		m a s i	1746	PARTNERSHIP	Apurimac	masi		m a s i	masi			camacho2006
2284		t i j a	32	SIMULATIVE	Apurimac	tiya		t i j a	tiya			camacho2006
2285		s t i n	2097	SUBORDINATOR ADVERBIAL	Apurimac	stin		s t i n	stin			camacho2006
2286		ʎ a	14	DIMINUTIVE	Huallaga	ʎa		ʎ a	ʎa	esp		weber1996
2287		m a s i	1746	PARTNERSHIP	Huallaga	masi		m a s i	masi			weber1996
2288		ʃ k a	1800	PERFECT	Huallaga	shka		ʃ k a	shka			weber1996
2293		k	674	AGENTIVE	Pastaza	k		k	k			landerman1973
2295		m a	911	DATIVE/ILATIVE	Pastaza	ma		m a	ma			landerman1973
2296		tʃ ai	1036	DISTAL DEMONSTRATIVE	Pastaza	chay		tʃ ai	chay			landerman1973
2297		k ai	1927	PROXIMAL DEMONSTRATIVE	Pastaza	kay		k ai	kay			landerman1973
2300		ʃ k a	2021	REPORTATIVE PAST TENSE	Pastaza	shka		ʃ k a	shka			landerman1973
2301		n tʃ i k + m a n	58 4	1PL VERBAL CONDITIONAL	Chimborazo	nchikman		n tʃ i k + m a n	nchikman			beukema1975
2302		n g i + m a n	326 40	2S CONDITIONAL	Chimborazo	ngiman		n g i + m a n	ngiman			beukema1975
2304		ʒ a	2039	RESTRICTIVE	Chimborazo	ža		ʒ a	ža			beukema1975
2306		r i	1397	INCEPTIVE	Chimborazo	ri		r i	ri			beukema1975
2308		j u k	1887	POSSESSIVE	Chimborazo	yuk		j u k	pak, yuk			beukema1975
2309		ʃ k a	2021	REPORTATIVE PAST TENSE	Chimborazo	ška		ʃ k a	ška			beukema1975
2310		t a k	2063	SEQUENTIAL	Chimborazo	tak		t a k	tak			beukema1975
2314		n k i + m a n	326 40	2S CONDITIONAL	HuarazHuailas	nki-man		n k i + m a n				parker1976
2316		ː		1S SUBJECT 2S OBJECT	Huallaga	ː		ː	ː			weber1996
2317		tʃ u	1486	INJUNCTIVE	Huallaga	chu		tʃ u	chu			weber1996
2318		tʃ u	1486	INJUNCTIVE	Chimborazo	chu		tʃ u	chu			beukema1975
2319		n k i + m a n	326 40	2S CONDITIONAL	Cuzco	nki-man		n k i + m a n				cerron2008
2320		n k i + m a n	326 40	2S CONDITIONAL	Ayacucho	nki-man		n k i + m a n				cerron2008
2321		n k i + m a n	326 40	2S CONDITIONAL	Apuri	nki-man		n k i + m a n				shimelman2017
